Time/s	Absorbance (460 nm)
35043	0.00421
35055	0.00467
35066	0.00511
35077	0.00553
35088	0.00593
35098	0.00629
35108	0.00663
35119	0.00691
35129	0.00707
35140	0.00696
35150	0.00641
35161	0.0053
35171	0.00422
35181	0.00359
35191	0.00341
35202	0.00355
35212	0.00386
35224	0.0043
35235	0.00477
35247	0.00522
35257	0.00559
35267	0.00591
35277	0.00614
35288	0.00626
35298	0.00616
35309	0.00576
35320	0.0051
35330	0.0044
35341	0.00394
35352	0.00379
35362	0.00388
35372	0.00411
35384	0.00449
35395	0.00487
35406	0.00529
35417	0.00569
35428	0.00608
35438	0.00643
35448	0.00676
35459	0.00703
35469	0.00714
35480	0.00694
35490	0.00622
35500	0.00508
35510	0.00407
35521	0.00349
35531	0.00339
35542	0.00358
35553	0.00395
35564	0.00439
35576	0.0049
35587	0.00532
35598	0.0057
35610	0.006
35620	0.00618
35630	0.00618
35641	0.00591
35652	0.00533
35663	0.00465
35673	0.00413
35684	0.00385
35694	0.00384
35704	0.00402
35714	0.0043
35725	0.00464
35736	0.00507
35747	0.00547
35758	0.00587
35769	0.00624
35780	0.00658
35790	0.00686
35800	0.00703
35811	0.00694
35822	0.00641
35832	0.00541
35842	0.0043
35853	0.00362
35863	0.00343
35874	0.00356
35884	0.00387
35896	0.00432
35908	0.00479
35919	0.00524
35929	0.0056
35940	0.00596
35951	0.00622
35961	0.00634
35973	0.00622
35984	0.00573
35995	0.00497
36005	0.0043
36016	0.00387
36026	0.00375
36037	0.00386
36047	0.00411
36057	0.00444
36070	0.00492
36080	0.00533
36091	0.00571
36101	0.0061
36111	0.00645
36122	0.00679
36132	0.00706
36142	0.00721
36153	0.00706
36164	0.00639
36174	0.00516
36185	0.00406
36195	0.00348
36205	0.00336
36216	0.00354
36226	0.00389
36237	0.0043
36248	0.00476
36260	0.00522
36271	0.00559
36281	0.00589
36293	0.00608
36304	0.00608
36314	0.00583
36324	0.00535
36334	0.00475
36345	0.00421
36355	0.00393
36365	0.00388
36375	0.00401
36387	0.00431
36397	0.00464
36409	0.00505
36420	0.00546
36431	0.00582
36441	0.00616
36451	0.00647
36461	0.00673
36472	0.00686
36482	0.00673
36493	0.00613
36504	0.00512
36514	0.00418
36525	0.00364
36535	0.00351
36546	0.00368
36557	0.004
36568	0.00444
36578	0.00484
36589	0.00527
36600	0.00568
36611	0.00606
36621	0.00636
36631	0.00659
36642	0.00665
36653	0.0064
36663	0.00576
36673	0.00487
36684	0.00406
36694	0.00366
36704	0.00361
36715	0.0038
36726	0.00412
36737	0.00453
36747	0.00496
36757	0.00535
36769	0.00578
36779	0.00614
36789	0.00647
36799	0.00673
36810	0.00687
36820	0.00673
36831	0.00612
36842	0.00511
36852	0.00418
36863	0.00363
36873	0.0035
36884	0.00366
36894	0.00397
36905	0.00438
36917	0.00488
36928	0.0053
36938	0.00569
36948	0.00603
36959	0.00633
36969	0.00651
36980	0.00652
36991	0.0062
37001	0.00552
37011	0.00467
37021	0.00401
37032	0.00368
37042	0.00367
37052	0.00387
37063	0.00421
37075	0.00466
37087	0.0051
37097	0.00552
37108	0.00593
37118	0.00629
37129	0.00663
37139	0.0069
37149	0.00706
37159	0.00698
37169	0.00647
37179	0.00548
37190	0.00435
37200	0.00364
37210	0.00341
37221	0.00352
37232	0.00383
37243	0.00426
37254	0.00469
37265	0.00515
37276	0.00555
37287	0.00588
37297	0.00613
37308	0.00626
37319	0.00617
37329	0.00577
37340	0.0051
37351	0.00441
37361	0.00394
37372	0.00379
37382	0.00387
37394	0.00414
37404	0.00448
37415	0.00485
37426	0.00527
37437	0.00568
37448	0.00607
37458	0.00643
37469	0.00676
37479	0.00703
37490	0.00715
37501	0.00694
37511	0.0062
37521	0.00507
37531	0.00406
37542	0.00349
37552	0.00339
37562	0.00358
37573	0.00394
37584	0.00438
37596	0.00488
37608	0.00531
37619	0.00569
37630	0.006
37641	0.00617
37651	0.00616
37662	0.00586
37673	0.00529
37684	0.00462
37694	0.00411
37705	0.00385
37715	0.00386
37725	0.00404
37736	0.00434
37747	0.00471
37759	0.00515
37770	0.00556
37781	0.00594
37791	0.00629
37802	0.00661
37812	0.00688
37822	0.00701
37833	0.00685
37843	0.00623
37854	0.00512
37865	0.0041
37875	0.00355
37886	0.00344
37896	0.00363
37908	0.00399
37919	0.00445
37929	0.00487
37940	0.00529
37951	0.00569
37962	0.00602
37972	0.00626
37982	0.00638
37994	0.00626
38005	0.00576
38016	0.005
38026	0.00431
38036	0.00386
38046	0.00373
38057	0.00383
38068	0.00411
38078	0.00445
38091	0.00494
38101	0.00534
38112	0.00572
38122	0.0061
38132	0.00646
38142	0.00679
38153	0.00707
38163	0.00722
38174	0.00707
38184	0.0064
38195	0.00518
38205	0.00407
38215	0.00348
38226	0.00336
38236	0.00353
38246	0.00387
38258	0.00434
38270	0.00483
38282	0.00527
38292	0.00562
38303	0.00591
38314	0.00608
38326	0.00604
38336	0.00575
38347	0.00519
38358	0.00456
38368	0.0041
38378	0.0039
38389	0.00391
38400	0.00411
38411	0.00443
38424	0.00485
38434	0.00522
38446	0.00563
38456	0.00598
38466	0.00631
38477	0.00661
38487	0.0068
38498	0.00681
38509	0.00643
38519	0.00557
38530	0.00459
38540	0.00387
38550	0.00354
38560	0.00356
38571	0.00381
38582	0.00419
38594	0.00467
38605	0.00512
38616	0.00553
38627	0.00593
38637	0.00627
38648	0.00654
38658	0.00669
38669	0.0066
38680	0.00609
38690	0.00519
38700	0.00432
38711	0.00376
38721	0.00358
38731	0.00366
38742	0.00395
38752	0.00433
38764	0.00479
38775	0.00522
38786	0.00565
38796	0.00601
38806	0.00634
38817	0.00663
38828	0.00679
38838	0.00671
38848	0.00625
38859	0.00535
38870	0.00436
38880	0.00372
38891	0.00353
38902	0.00364
38913	0.00396
38923	0.00436
38935	0.00484
38946	0.00527
38957	0.00568
38967	0.00603
38977	0.00634
38988	0.00657
38999	0.00665
39009	0.00643
39020	0.0058
39030	0.00491
39040	0.00414
39050	0.0037
39061	0.0036
39071	0.00377
39082	0.0041
39093	0.00449
39103	0.00491
39114	0.00532
39124	0.00571
39135	0.00609
39145	0.00644
39156	0.00671
39166	0.00688
39176	0.00682
39187	0.0063
39198	0.00531
39208	0.00431
39219	0.00368
39229	0.00349
39239	0.00359
39250	0.00388
39261	0.00432
39273	0.00478
39284	0.00522
39296	0.00565
39306	0.006
39317	0.0063
39327	0.00648
39338	0.00646
39348	0.00612
39359	0.00544
39369	0.00462
39379	0.00399
39390	0.00369
39400	0.0037
39411	0.00393
39423	0.0043
39434	0.00472
39445	0.00516
39455	0.00556
39466	0.00595
39476	0.00631
39486	0.00665
39497	0.00695
39508	0.00713
39518	0.00705
39529	0.00646
39539	0.00536
39550	0.00425
39560	0.00359
39570	0.00338
39580	0.00351
39591	0.00384
39603	0.00428
39614	0.00474
39625	0.00519
39636	0.00558
39647	0.00589
39658	0.00611
39669	0.00618
39680	0.00599
39690	0.00552
39700	0.00488
39711	0.00428
39722	0.00391
39733	0.00384
39743	0.00397
39754	0.00425
39766	0.00464
39778	0.00507
39789	0.00547
39800	0.00587
39810	0.00623
39821	0.00657
39832	0.00685
39842	0.007
39853	0.00689
39863	0.00633
39873	0.00532
39884	0.00424
39895	0.0036
39905	0.00344
39915	0.00358
39926	0.0039
39936	0.0043
39947	0.00476
39959	0.00521
39969	0.00559
39980	0.00595
39990	0.00622
40000	0.00638
40011	0.00635
40022	0.00598
40033	0.0053
40043	0.00452
40054	0.00397
40064	0.00374
40075	0.00377
40085	0.00399
40095	0.00432
40107	0.00473
40118	0.00517
40128	0.00556
40139	0.00596
40149	0.00631
40159	0.00665
40170	0.00696
40180	0.00717
40190	0.00718
40200	0.00676
40211	0.00572
40221	0.00453
40232	0.00367
40242	0.00337
40252	0.00343
40262	0.00369
40273	0.0041
40284	0.00456
40296	0.00501
40306	0.0054
40317	0.00574
40327	0.00598
40338	0.0061
40348	0.00603
40358	0.00572
40369	0.00516
40379	0.00454
40390	0.00409
40400	0.00389
40410	0.00391
40421	0.00412
40433	0.00445
40446	0.00489
40456	0.00526
40467	0.00565
40477	0.006
40488	0.00632
40498	0.00662
40508	0.00681
40519	0.00682
40530	0.00642
40541	0.00555
40551	0.00458
40561	0.00386
40571	0.00354
40581	0.00356
40592	0.00382
40603	0.00419
40615	0.00468
40626	0.00513
40637	0.00554
40648	0.00593
40658	0.00627
40669	0.00654
40679	0.00669
40689	0.0066
40700	0.00611
40711	0.00522
40721	0.00434
40731	0.00377
40741	0.00358
40751	0.00366
40763	0.00395
40773	0.00432
40784	0.00477
40796	0.00521
40807	0.00565
40817	0.00601
40827	0.00634
40838	0.00663
40848	0.0068
40858	0.00676
40868	0.00634
40879	0.00545
40890	0.00443
40901	0.00375
40911	0.00352
40921	0.00361
40932	0.0039
40944	0.00433
40955	0.00479
40966	0.00523
40978	0.00566
40988	0.00601
40998	0.00632
41009	0.00655
41019	0.00662
41030	0.00641
41040	0.00579
41051	0.0049
41061	0.00414
41071	0.0037
41082	0.00362
41092	0.00379
41104	0.00414
41115	0.00455
41126	0.00498
41138	0.00545
41148	0.00584
41159	0.00622
41170	0.00656
41180	0.00683
41190	0.00695
41201	0.00679
41211	0.00616
41221	0.00514
41232	0.00419
41242	0.00362
41252	0.00347
41263	0.00362
41274	0.00396
41285	0.00437
41297	0.00487
41308	0.0053
41319	0.00569
41329	0.00602
41339	0.00628
41350	0.00643
41361	0.00635
41372	0.00591
41383	0.00514
41393	0.00439
41403	0.00389
41413	0.00371
41424	0.00378
41435	0.00404
41446	0.00441
41458	0.00489
41469	0.0053
41480	0.0057
41490	0.00609
41500	0.00645
41511	0.00678
41521	0.00706
41531	0.00721
41542	0.00707
41552	0.0064
41563	0.00518
41574	0.00407
41584	0.00348
41594	0.00336
41605	0.00353
41615	0.00387
41627	0.00434
41639	0.00483
41650	0.00527
41661	0.00562
41672	0.00591
41683	0.00608
41695	0.00604
41705	0.00575
41716	0.00518
41726	0.00456
41737	0.0041
41747	0.0039
41757	0.00391
41769	0.00411
41780	0.00443
41792	0.00485
41803	0.00523
41814	0.00563
41825	0.00599
41835	0.00631
41846	0.00661
41856	0.00681
41866	0.00681
41877	0.00642
41888	0.00555
41898	0.00458
41908	0.00386
41919	0.00354
41929	0.00356
41940	0.00382
41950	0.00419
41963	0.00469
41974	0.00514
41984	0.00554
41995	0.00594
42006	0.00628
42016	0.00655
42026	0.00669
42038	0.00659
42048	0.00607
42059	0.00517
42069	0.00431
42079	0.00375
42089	0.00357
42099	0.00367
42111	0.00396
42121	0.00435
42133	0.00481
42144	0.00524
42155	0.00566
42166	0.00606
42177	0.0064
42187	0.00667
42198	0.0068
42209	0.00663
42220	0.00597
42231	0.00496
42242	0.00409
42252	0.00362
42263	0.00354
42273	0.00372
42284	0.00407
42294	0.00446
42305	0.00487
42315	0.00529
42326	0.00569
42337	0.00607
42347	0.00637
42358	0.00659
42368	0.00665
42378	0.00641
42388	0.00578
42399	0.00489
42409	0.00412
42419	0.00369
42429	0.0036
42440	0.00377
42451	0.00412
42462	0.00452
42473	0.00494
42483	0.00535
42493	0.00573
42504	0.0061
42514	0.00644
42524	0.00672
42534	0.00688
42545	0.00681
42556	0.00627
42567	0.00527
42577	0.00428
42588	0.00367
42598	0.00349
42608	0.0036
42619	0.0039
42629	0.00428
42640	0.00471
42651	0.00517
42661	0.00556
42672	0.00594
42683	0.00623
42693	0.00645
42704	0.00649
42714	0.00624
42725	0.00558
42736	0.00474
42746	0.00406
42757	0.00371
42767	0.00369
42778	0.00388
42789	0.00421
42801	0.00466
42812	0.0051
42823	0.00552
42834	0.00593
42844	0.00629
42854	0.00663
42864	0.00692
42875	0.00712
42885	0.00709
42896	0.00658
42907	0.0055
42917	0.00436
42927	0.00364
42937	0.00339
42948	0.00348
42958	0.00378
42969	0.00418
42981	0.00468
42993	0.00514
43004	0.00555
43015	0.00588
43025	0.0061
43036	0.00618
43047	0.00602
43058	0.00556
43068	0.00492
43079	0.0043
43090	0.00392
43101	0.00384
43112	0.00398
43123	0.00427
43136	0.00469
43147	0.00512
43158	0.00549
43169	0.00589
43179	0.00625
43190	0.00658
43200	0.00686
43211	0.007
43221	0.00688
43232	0.0063
43242	0.00529
43253	0.00421
43263	0.0036
43274	0.00344
43284	0.00359
43295	0.00392
43305	0.00432
43317	0.00479
43328	0.00524
43339	0.00566
43350	0.006
43360	0.00625
43370	0.00639
43381	0.00631
43393	0.00587
43403	0.00518
43413	0.00443
43423	0.00392
43434	0.00373
43444	0.0038
43455	0.00405
43467	0.00442
43479	0.00489
43490	0.00531
43500	0.0057
43511	0.00609
43521	0.00645
43532	0.00678
43542	0.00706
43552	0.00721
43563	0.00707
43573	0.00641
43584	0.00519
43594	0.00408
43605	0.00348
43615	0.00336
43625	0.00353
43636	0.00387
43647	0.00433
43659	0.00482
43671	0.00526
43681	0.00562
43692	0.00591
43704	0.00608
43715	0.00605
43725	0.00577
43736	0.0052
43747	0.00457
43757	0.00411
43768	0.0039
43778	0.00391
43789	0.0041
43800	0.00442
43812	0.00483
43824	0.00525
43835	0.00562
43845	0.00598
43855	0.00631
43866	0.00661
43876	0.00681
43887	0.00682
43898	0.00646
43909	0.0056
43919	0.00461
43929	0.00388
43939	0.00354
43949	0.00355
43960	0.0038
43971	0.00417
43983	0.00464
43994	0.00509
44005	0.00551
44016	0.00592
44026	0.00626
44037	0.00654
44047	0.00669
44058	0.00659
44069	0.00607
44080	0.00517
44090	0.00431
44100	0.00376
44110	0.00358
44120	0.00367
44132	0.00397
44142	0.00436
44154	0.00483
44165	0.00526
44176	0.00567
44187	0.00606
44198	0.00641
44208	0.00668
44219	0.00681
44230	0.00666
44240	0.00611
44250	0.0052
44260	0.00425
44271	0.00367
44282	0.00352
44293	0.00367
44303	0.00398
44314	0.00439
44326	0.00489
44337	0.0053
44347	0.0057
44358	0.00607
44368	0.00637
44379	0.00658
44389	0.00662
44400	0.00632
44410	0.00566
44420	0.00478
44430	0.00406
44441	0.00367
44451	0.00362
44461	0.0038
44471	0.0041
44482	0.00449
44492	0.0049
44503	0.00532
44513	0.00571
44524	0.00609
44534	0.00644
44544	0.00672
44555	0.00691
44565	0.00687
44576	0.0064
44587	0.00542
44597	0.00439
44608	0.00371
44618	0.00347
44628	0.00356
44639	0.00384
44650	0.00425
44660	0.00468
44672	0.00513
44682	0.00554
44693	0.00589
44703	0.00619
44714	0.0064
44724	0.00644
44735	0.00619
44746	0.00553
44757	0.0047
44767	0.00405
44778	0.00373
44789	0.00372
44800	0.00393
44811	0.00429
44822	0.00469
44833	0.00513
44844	0.00554
44855	0.00594
44865	0.0063
44875	0.00664
44885	0.00695
44896	0.00716
44906	0.00716
44917	0.00671
44927	0.00566
44938	0.00448
44948	0.00365
44958	0.00337
44969	0.00344
44979	0.00373
44990	0.00416
45002	0.00465
45014	0.00511
45026	0.00553
45037	0.00586
45049	0.00607
45059	0.0061
45071	0.00585
45081	0.00537
45091	0.00476
45102	0.00422
45112	0.00393
45122	0.00388
45132	0.00401
45144	0.00429
45156	0.0047
45169	0.00513
45179	0.0055
45190	0.00589
45201	0.00624
45211	0.00654
45221	0.00678
45231	0.00687
45243	0.00663
45253	0.00593
45263	0.00492
45274	0.00405
45284	0.00359
45295	0.00351
45305	0.0037
45316	0.00404
45326	0.00443
45338	0.00495
45348	0.00535
45359	0.00573
45369	0.00609
45379	0.00639
45390	0.00659
45400	0.00662
45411	0.00631
45422	0.00555
45433	0.00461
45444	0.00392
45454	0.00363
45465	0.00365
45475	0.00389
45487	0.00427
45497	0.00468
45509	0.00513
45519	0.00554
45530	0.00594
45540	0.00629
45551	0.00661
45562	0.00685
45573	0.00689
45583	0.00656
45594	0.00572
45605	0.00464
45615	0.00384
45625	0.00351
45636	0.00353
45647	0.00379
45657	0.00415
45669	0.00462
45680	0.00507
45691	0.0055
45702	0.00586
45712	0.00618
45722	0.00641
45733	0.00649
45745	0.00626
45756	0.00563
45767	0.00478
45777	0.00409
45788	0.00372
45798	0.00369
45809	0.00387
45819	0.00419
45831	0.00462
45842	0.00506
45853	0.0055
45865	0.00591
45875	0.00628
45885	0.00662
45895	0.00691
45906	0.00712
45917	0.0071
45927	0.00659
45938	0.00551
45948	0.00437
45958	0.00364
45969	0.00338
45980	0.00349
45990	0.0038
46001	0.00422
46011	0.00464
46023	0.0051
46035	0.00552
46046	0.00586
46057	0.00609
46068	0.00617
46079	0.006
46089	0.00554
46100	0.0049
46110	0.00429
46121	0.00392
46131	0.00384
46142	0.00397
46153	0.00425
46165	0.00463
46177	0.00505
46188	0.00546
46199	0.00586
46210	0.00623
46221	0.00657
46231	0.00684
46242	0.00698
46253	0.00683
46263	0.00622
46273	0.0052
46284	0.00416
46295	0.00358
46306	0.00346
46316	0.00363
46326	0.00395
46337	0.00437
46349	0.00487
46360	0.00529
46371	0.00569
46381	0.00602
46391	0.00628
46402	0.00643
46413	0.00636
46424	0.00593
46435	0.00515
46445	0.0044
46455	0.0039
46465	0.00371
46476	0.00378
46487	0.00403
46498	0.0044
46510	0.00486
46521	0.00528
46532	0.00569
46542	0.00608
46552	0.00644
46563	0.00678
46573	0.00705
46584	0.00719
46595	0.00701
46605	0.00631
46616	0.00508
46626	0.00401
46637	0.00347
46647	0.00337
46658	0.00358
46669	0.00395
46680	0.0044
46692	0.00491
46704	0.00533
46715	0.00571
46725	0.00596
46736	0.00612
46748	0.00604
46760	0.00564
46770	0.00508
46780	0.00448
46790	0.00405
46800	0.00387
46811	0.00392
46822	0.00414
46834	0.0045
46845	0.00486
46855	0.00524
46866	0.00564
46877	0.00599
46887	0.00632
46897	0.00662
46907	0.00683
46918	0.00688
46929	0.00656
46940	0.00572
46950	0.00464
46961	0.00384
46971	0.00352
46982	0.00355
46993	0.00381
47004	0.0042
47016	0.0047
47027	0.00515
47038	0.00555
47049	0.00594
47060	0.00627
47070	0.00651
47081	0.0066
47091	0.00642
47102	0.00582
47113	0.00493
47123	0.00416
47133	0.00372
47144	0.00363
47155	0.0038
47166	0.00414
47177	0.00456
47188	0.00499
47200	0.00545
47210	0.00584
47221	0.00622
47232	0.00656
47243	0.00684
47253	0.00697
47263	0.00683
47274	0.00623
47284	0.00521
47295	0.00417
47305	0.00358
47316	0.00346
47327	0.00363
47338	0.00398
47349	0.00442
47362	0.00494
47372	0.00535
47383	0.00572
47393	0.00604
47403	0.00628
47413	0.00639
47425	0.00627
47436	0.00577
47447	0.005
47457	0.0043
47467	0.00386
47477	0.00372
47487	0.00382
47498	0.0041
47508	0.00443
47521	0.00491
47532	0.00532
47542	0.00571
47553	0.0061
47563	0.00645
47573	0.00679
47583	0.00707
47594	0.00723
47604	0.00712
47614	0.00649
47624	0.00538
47635	0.0042
47645	0.00353
47655	0.00335
47666	0.00349
47677	0.00385
47688	0.0043
47700	0.00476
47712	0.00522
47723	0.00559
47734	0.00589
47744	0.00605
47755	0.00605
47766	0.00579
47776	0.00531
47786	0.00473
47797	0.0042
47807	0.00394
47817	0.0039
47828	0.00404
47838	0.0043
47848	0.00462
47860	0.00503
47870	0.00539
47881	0.00576
47891	0.00611
47902	0.00643
47912	0.00669
47923	0.0068
47934	0.00662
47945	0.00595
47956	0.00494
47967	0.00407
47977	0.00361
47988	0.00355
47999	0.00375
48010	0.00411
48021	0.00454
48032	0.00498
48043	0.00544
48054	0.00583
48065	0.00621
48075	0.00651
48086	0.00673
48096	0.00677
48107	0.00643
48118	0.00567
48128	0.00469
48138	0.00393
48149	0.00357
48159	0.00357
48170	0.0038
48180	0.00415
48192	0.0046
48203	0.00504
48214	0.00549
48224	0.00586
48234	0.00619
48245	0.00648
48256	0.00664
48267	0.00658
48278	0.00611
48288	0.00531
48298	0.00442
48309	0.00382
48319	0.0036
48329	0.00367
48340	0.00394
48350	0.0043
48361	0.00473
48372	0.00517
48383	0.00556
48393	0.00595
48403	0.0063
48414	0.00662
48424	0.00683
48435	0.00688
48446	0.00655
48456	0.00571
48467	0.00463
48478	0.00384
48488	0.00352
48499	0.00354
48509	0.0038
48520	0.00417
48532	0.00465
48543	0.00511
48554	0.00552
48564	0.00588
48575	0.00619
48585	0.00642
48596	0.00651
48607	0.0063
48618	0.00567
48629	0.00482
48639	0.00411
48650	0.00373
48660	0.00368
48670	0.00384
48681	0.00415
48692	0.00455
48703	0.00497
48713	0.00537
48724	0.00579
48734	0.00615
48744	0.00649
48754	0.00681
48765	0.00706
48775	0.00712
48786	0.00683
48796	0.00594
48807	0.00472
48818	0.00381
48828	0.00342
48838	0.00343
48849	0.0037
48860	0.0041
48871	0.00455
48882	0.005
48893	0.00539
48904	0.00574
48915	0.00603
48925	0.00618
48936	0.00615
48947	0.0058
48957	0.00523
48968	0.00457
48978	0.00408
48989	0.00384
48999	0.00386
49010	0.00406
49020	0.00438
49032	0.00478
49044	0.00521
49054	0.0056
49065	0.00597
49075	0.00631
49085	0.00663
49096	0.00689
49106	0.00703
49117	0.00687
49127	0.00625
49138	0.00513
49148	0.00411
49159	0.00355
49169	0.00344
49179	0.00361
49190	0.00396
49202	0.0044
49214	0.00492
49225	0.00533
49235	0.00571
49246	0.00603
49256	0.00626
49267	0.00636
49277	0.00622
49289	0.00571
49299	0.00495
49309	0.00428
49320	0.00386
49330	0.00374
49341	0.00385
49351	0.00411
49361	0.00445
49374	0.00493
49384	0.00533
49395	0.00572
49405	0.0061
49415	0.00645
49426	0.00679
49436	0.00706
49446	0.00721
49457	0.00707
49467	0.0064
49478	0.00518
49488	0.00407
49499	0.00348
49509	0.00336
49519	0.00354
49530	0.00388
49540	0.00427
49551	0.00473
49563	0.00518
49574	0.00557
49585	0.00588
49596	0.00607
49607	0.00607
49618	0.00583
49628	0.00535
49638	0.00475
49648	0.00422
49658	0.00393
49669	0.00388
49679	0.00402
49691	0.00431
49701	0.00464
49713	0.00506
49724	0.00547
49734	0.00582
49745	0.00616
49755	0.00647
49765	0.00672
49776	0.00685
49786	0.00669
49797	0.00606
49808	0.00505
49819	0.00413
49829	0.00362
49840	0.00352
49850	0.00368
49860	0.004
49872	0.00444
49882	0.00485
49892	0.00528
49903	0.00568
49914	0.00606
49924	0.00637
49934	0.0066
49945	0.00668
49956	0.00643
49967	0.00579
49977	0.0049
49987	0.00407
49998	0.00366
50008	0.00359
50019	0.00377
50030	0.00413
50041	0.00454
50052	0.00498
50064	0.00544
50074	0.00583
50085	0.00621
50095	0.00652
50106	0.00675
50116	0.00682
50126	0.00658
50137	0.00587
50147	0.00487
50158	0.00403
50168	0.00359
50179	0.00354
50189	0.00374
50200	0.0041
50211	0.00452
50222	0.00495
50232	0.00535
50242	0.00573
50253	0.00609
50263	0.00638
50274	0.00658
50285	0.00659
50296	0.00622
50307	0.00545
50317	0.00453
50328	0.00388
50338	0.00363
50348	0.00367
50359	0.00392
50371	0.00431
50382	0.00475
50393	0.00519
50405	0.00563
50415	0.006
50426	0.00637
50436	0.00668
50446	0.0069
50457	0.00694
50467	0.00662
50478	0.00579
50488	0.00469
50499	0.00386
50509	0.00349
50520	0.0035
50530	0.00375
50542	0.00415
50553	0.00462
50565	0.00507
50576	0.00551
50586	0.00586
50597	0.00617
50608	0.00638
50619	0.00639
50630	0.00608
50641	0.00541
50652	0.0046
50662	0.00401
50672	0.00374
50683	0.00375
50694	0.00397
50704	0.00429
50715	0.00468
50727	0.00512
50737	0.00554
50748	0.00594
50758	0.0063
50768	0.00664
50779	0.00696
50789	0.00718
50799	0.00721
50809	0.00684
50820	0.00592
50830	0.0047
50840	0.00379
50850	0.00338
50861	0.0034
50872	0.00368
50883	0.00407
50893	0.00451
50904	0.00495
50915	0.00536
50927	0.00572
50937	0.00596
50947	0.00608
50958	0.00601
50968	0.0057
50979	0.00513
50989	0.00453
51000	0.00409
51010	0.0039
51020	0.00393
51032	0.00414
51044	0.00449
51054	0.00483
51066	0.00526
51076	0.00562
51087	0.00598
51097	0.00631
51108	0.0066
51118	0.00679
51129	0.00677
51139	0.0064
51150	0.00553
51160	0.00456
51170	0.00385
51181	0.00355
51191	0.00358
51201	0.00382
51212	0.00419
51224	0.00468
51235	0.00513
51246	0.00554
51257	0.00593
51267	0.00628
51277	0.00656
51288	0.00674
51298	0.0067
51309	0.00627
51320	0.00539
51330	0.00446
51340	0.00382
51351	0.00356
51361	0.00362
51372	0.0039
51384	0.00431
51395	0.00476
51406	0.0052
51418	0.00564
51428	0.006
51438	0.00633
51448	0.00658
51459	0.0067
51469	0.00658
51480	0.00603
51490	0.00513
51500	0.00428
51510	0.00374
51521	0.00357
51531	0.00367
51542	0.00398
51553	0.00438
51565	0.00486
51576	0.00528
51586	0.00569
51597	0.00607
51608	0.00642
51618	0.00668
51629	0.00681
51640	0.00664
51651	0.00599
51662	0.00499
51672	0.0041
51683	0.00362
51694	0.00353
51704	0.00371
51715	0.00404
51727	0.00451
51737	0.00493
51747	0.00534
51758	0.00572
51769	0.00609
51779	0.00638
51789	0.00659
51800	0.00661
51811	0.00629
51822	0.00552
51833	0.00459
51843	0.00391
51854	0.00363
51865	0.00366
51875	0.00391
51887	0.0043
51898	0.00473
51909	0.00518
51919	0.00557
51930	0.00596
51940	0.00631
51951	0.00663
51961	0.00687
51972	0.00693
51982	0.00665
51993	0.00585
52003	0.00475
52014	0.00389
52025	0.0035
52035	0.00351
52046	0.00375
52057	0.00415
52069	0.00461
52080	0.00506
52091	0.0055
52102	0.00586
52112	0.00617
52123	0.00639
52134	0.00644
52144	0.00621
52154	0.00566
52164	0.00489
52175	0.00417
52185	0.00379
52195	0.0037
52205	0.00384
52216	0.00411
52226	0.00447
52236	0.00486
52247	0.00528
52258	0.00569
52268	0.00608
52279	0.00644
52289	0.00678
52299	0.00705
52310	0.0072
52321	0.00704
52331	0.00635
52342	0.00513
52352	0.00404
52362	0.00347
52373	0.00337
52383	0.00356
52394	0.00391
52404	0.00433
52416	0.00481
52428	0.00526
52438	0.00561
52449	0.00591
52461	0.00609
52472	0.00607
52482	0.00581
52493	0.00524
52504	0.0046
52514	0.00412
52524	0.0039
52535	0.0039
52546	0.00408
52557	0.00438
52568	0.00476
52580	0.00519
52591	0.00559
52602	0.00595
52612	0.00629
52623	0.0066
52633	0.00681
52644	0.00685
52655	0.00652
52666	0.00567
52676	0.00468
52686	0.00391
52696	0.00354
52707	0.00354
52718	0.00379
52728	0.00414
52740	0.0046
52751	0.00505
52762	0.00549
52772	0.00586
52782	0.00619
52793	0.00648
52803	0.00664
52813	0.00658
52825	0.00613
52835	0.00534
52845	0.00444
52856	0.00383
52866	0.0036
52876	0.00367
52887	0.00393
52897	0.00429
52908	0.00471
52919	0.00515
52930	0.00555
52940	0.00595
52951	0.0063
52961	0.00661
52971	0.00683
52982	0.00687
52993	0.00655
53004	0.00571
53014	0.00463
53025	0.00384
53035	0.00352
53046	0.00354
53057	0.00381
53067	0.00418
53079	0.00466
53091	0.00511
53102	0.00553
53112	0.00588
53122	0.00619
53132	0.00643
53143	0.00652
53154	0.00632
53164	0.00578
53174	0.005
53185	0.00422
53195	0.00377
53206	0.00367
53216	0.00381
53228	0.00413
53238	0.00452
53249	0.00494
53260	0.00534
53270	0.00572
53280	0.00611
53290	0.00646
53301	0.00678
53311	0.00704
53322	0.00712
53332	0.00687
53342	0.0061
53352	0.00497
53362	0.004
53373	0.00348
53383	0.0034
53393	0.0036
53404	0.00397
53415	0.00442
53428	0.00494
53439	0.00535
53450	0.00572
53461	0.00601
53471	0.00618
53481	0.00618
53493	0.00589
53503	0.00531
53514	0.00464
53524	0.00412
53535	0.00385
53545	0.00384
53555	0.00402
53566	0.00431
53576	0.00466
53588	0.00509
53598	0.00547
53609	0.00588
53620	0.00624
53631	0.00658
53641	0.00686
53651	0.00703
53662	0.00696
53672	0.00644
53683	0.00544
53693	0.00432
53704	0.00363
