Time /s	Absorbance (460 nm)
35034	0.00725
35044	0.00639
35055	0.0055
35065	0.00496
35076	0.00483
35087	0.00503
35097	0.0054
35109	0.00588
35120	0.0064
35130	0.00684
35141	0.00728
35152	0.00764
35162	0.00786
35172	0.00787
35183	0.00752
35193	0.00679
35203	0.00588
35214	0.00514
35225	0.00485
35235	0.0049
35245	0.00517
35255	0.00558
35266	0.00605
35277	0.00653
35287	0.00698
35298	0.00741
35309	0.00773
35319	0.0079
35330	0.00778
35341	0.0072
35352	0.00634
35362	0.00547
35373	0.00495
35383	0.00484
35393	0.00501
35403	0.00536
35414	0.00581
35426	0.00633
35436	0.0068
35447	0.00725
35458	0.00762
35468	0.00786
35479	0.00788
35489	0.00757
35499	0.00685
35510	0.00593
35521	0.00517
35531	0.00485
35541	0.00489
35552	0.00519
35563	0.00562
35574	0.0061
35584	0.00657
35595	0.00701
35606	0.00743
35616	0.00774
35626	0.0079
35636	0.0078
35648	0.00726
35658	0.0064
35668	0.00551
35679	0.00497
35690	0.00483
35701	0.00503
35711	0.00539
35722	0.00587
35734	0.00639
35744	0.00683
35755	0.00727
35766	0.00764
35776	0.00786
35786	0.00788
35797	0.00753
35807	0.00681
35817	0.00589
35828	0.00515
35838	0.00485
35849	0.0049
35860	0.00521
35871	0.00566
35882	0.00616
35892	0.00661
35903	0.00709
35914	0.00748
35924	0.00777
35935	0.0079
35946	0.00773
35957	0.00711
35968	0.00616
35978	0.00535
35988	0.00491
35999	0.00485
36010	0.00508
36021	0.0055
36033	0.00606
36044	0.00654
36055	0.00699
36066	0.00741
36076	0.00773
36087	0.0079
36098	0.00777
36109	0.00719
36119	0.00633
36129	0.00547
36140	0.00495
36151	0.00484
36161	0.00501
36171	0.00536
36182	0.00582
36193	0.00634
36204	0.00681
36215	0.00725
36226	0.00763
36236	0.00786
36246	0.00788
36257	0.00756
36267	0.00685
36277	0.00593
36288	0.00517
36298	0.00485
36309	0.00489
36320	0.00519
36331	0.00562
36342	0.00611
36352	0.00658
36362	0.00701
36373	0.00743
36384	0.00774
36394	0.0079
36404	0.0078
36415	0.00725
36425	0.00639
36436	0.00551
36446	0.00497
36457	0.00483
36468	0.00503
36479	0.00539
36490	0.00588
36501	0.00639
36511	0.00684
36522	0.00727
36533	0.00764
36543	0.00786
36554	0.00788
36564	0.00752
36574	0.0068
36585	0.00589
36595	0.00515
36606	0.00485
36616	0.0049
36628	0.00522
36639	0.00567
36650	0.00617
36662	0.00671
36672	0.00714
36683	0.00752
36693	0.0078
36704	0.0079
36715	0.00767
36725	0.00699
36736	0.00605
36746	0.00529
36757	0.00489
36768	0.00487
36778	0.00513
36790	0.00559
36801	0.00607
36812	0.00655
36822	0.00699
36833	0.00742
36844	0.00773
36854	0.0079
36865	0.00777
36876	0.00719
36887	0.00633
36897	0.00546
36907	0.00495
36918	0.00484
36928	0.00502
36938	0.00537
36949	0.00583
36961	0.00635
36971	0.00681
36982	0.00726
36993	0.00763
37003	0.00786
37014	0.00788
37024	0.00756
37034	0.00684
37045	0.00592
37055	0.00516
37066	0.00485
37076	0.00489
37087	0.0052
37098	0.00563
37109	0.00612
37120	0.00659
37130	0.00702
37140	0.00743
37151	0.00774
37161	0.0079
37172	0.00779
37183	0.00725
37193	0.00639
37203	0.0055
37214	0.00496
37225	0.00483
37236	0.00503
37246	0.0054
37257	0.00588
37269	0.0064
37279	0.00684
37290	0.00728
37301	0.00764
37311	0.00786
37321	0.00787
37332	0.00752
37342	0.00679
37352	0.00588
37363	0.00514
37373	0.00485
37384	0.0049
37394	0.00517
37404	0.00558
37415	0.00605
37425	0.00653
37436	0.00698
37447	0.00741
37457	0.00773
37468	0.0079
37479	0.00778
37490	0.0072
37500	0.00634
37511	0.00547
37521	0.00495
37532	0.00484
37542	0.00501
37552	0.00536
37563	0.00581
37574	0.00634
37585	0.0068
37596	0.00725
37607	0.00762
37617	0.00786
37627	0.00788
37638	0.00757
37648	0.00685
37658	0.00593
37669	0.00517
37680	0.00485
37690	0.00489
37701	0.00519
37712	0.00562
37723	0.0061
37733	0.00657
37743	0.00701
37754	0.00743
37765	0.00774
37775	0.0079
37785	0.0078
37796	0.00726
37807	0.0064
37817	0.00551
37828	0.00497
37838	0.00483
37850	0.00503
37860	0.00539
37871	0.00587
37882	0.00639
37893	0.00683
37903	0.00727
37914	0.00764
37925	0.00786
37935	0.00788
37945	0.00753
37956	0.00681
37966	0.00589
37977	0.00515
37987	0.00485
37997	0.0049
38009	0.00521
38020	0.00566
38031	0.00616
38041	0.00661
38052	0.00709
38063	0.00748
38073	0.00777
38084	0.0079
38094	0.00773
38105	0.00711
38116	0.00615
38127	0.00535
38137	0.00491
38148	0.00485
38158	0.00508
38169	0.0055
38182	0.00606
38193	0.00654
38203	0.00699
38214	0.00741
38225	0.00773
38235	0.0079
38247	0.00777
38258	0.00719
38268	0.00633
38278	0.00547
38289	0.00495
38299	0.00484
38310	0.00501
38320	0.00536
38330	0.00582
38342	0.00634
38352	0.00681
38363	0.00725
38374	0.00763
38385	0.00786
38395	0.00788
38405	0.00756
38416	0.00685
38426	0.00593
38437	0.00517
38447	0.00485
38457	0.00489
38469	0.00519
38479	0.00563
38490	0.00611
38501	0.00658
38511	0.00701
38522	0.00743
38532	0.00774
38543	0.0079
38553	0.0078
38564	0.00725
38574	0.00639
38585	0.00551
38595	0.00497
38606	0.00483
38617	0.00503
38627	0.00539
38639	0.00588
38650	0.00639
38660	0.00684
38671	0.00727
38682	0.00764
38692	0.00786
38702	0.00788
38713	0.00752
38723	0.0068
38733	0.00589
38744	0.00515
38755	0.00485
38765	0.0049
38776	0.00522
38787	0.00567
38799	0.00617
38811	0.00671
38821	0.00714
38831	0.00752
38842	0.0078
38852	0.0079
38864	0.00767
38874	0.00699
38885	0.00605
38895	0.00529
38905	0.00489
38916	0.00487
38927	0.00513
38939	0.00559
38950	0.00607
38960	0.00655
38971	0.00699
38982	0.00742
38992	0.00773
39003	0.0079
39014	0.00777
39025	0.00719
39035	0.00633
39046	0.00546
39056	0.00495
39067	0.00484
39077	0.00502
39087	0.00537
39098	0.00583
39110	0.00635
39120	0.00681
39131	0.00726
39142	0.00763
39152	0.00786
39162	0.00788
39173	0.00756
39183	0.00684
39193	0.00592
39204	0.00516
39215	0.00485
39225	0.00489
39236	0.0052
39247	0.00563
39258	0.00612
39268	0.00659
39278	0.00702
39289	0.00743
39300	0.00774
39310	0.0079
39320	0.00779
39331	0.00725
39342	0.00639
39352	0.0055
39363	0.00496
39373	0.00483
39385	0.00503
39395	0.0054
39406	0.00589
39418	0.0064
39428	0.00684
39438	0.00728
39449	0.00764
39460	0.00786
39470	0.00787
39480	0.00752
39491	0.00679
39501	0.00588
39512	0.00514
39522	0.00485
39532	0.0049
39542	0.00517
39553	0.00558
39563	0.00605
39574	0.00653
39585	0.00698
39596	0.00741
39606	0.00773
39617	0.0079
39628	0.00778
39639	0.0072
39649	0.00634
39660	0.00547
39670	0.00495
39681	0.00484
39691	0.00501
39701	0.00536
39712	0.00581
39723	0.00634
39734	0.0068
39745	0.00725
39756	0.00762
39766	0.00786
39776	0.00788
39787	0.00757
39797	0.00685
39807	0.00593
39818	0.00517
39828	0.00485
39839	0.00489
39850	0.00519
39861	0.00562
39872	0.0061
39882	0.00657
39892	0.00701
39903	0.00743
39914	0.00774
39924	0.0079
39934	0.0078
39945	0.00726
39955	0.0064
39966	0.00551
39976	0.00497
39987	0.00483
39998	0.00503
40009	0.00539
40020	0.00587
40031	0.00639
40041	0.00683
40052	0.00727
40063	0.00764
40073	0.00786
40084	0.00788
40094	0.00753
40104	0.00681
40115	0.00589
40125	0.00515
40136	0.00485
40146	0.0049
40158	0.00521
40169	0.00566
40180	0.00616
40190	0.00661
40201	0.00709
40212	0.00748
40222	0.00777
40233	0.0079
40243	0.00773
40254	0.00711
40265	0.00615
40275	0.00535
40286	0.00491
40297	0.00485
40307	0.00508
40318	0.0055
40331	0.00606
40342	0.00654
40352	0.00699
40363	0.00741
40374	0.00773
40384	0.0079
40395	0.00777
40406	0.00719
40417	0.00633
40427	0.00547
40438	0.00495
40448	0.00484
40458	0.00501
40468	0.00536
40479	0.00582
40491	0.00634
40501	0.00681
40512	0.00726
40523	0.00763
40533	0.00786
40544	0.00788
40554	0.00756
40564	0.00685
40575	0.00593
40586	0.00517
40596	0.00485
40606	0.00489
40617	0.00519
40628	0.00563
40639	0.00611
40649	0.00658
40660	0.00701
40671	0.00743
40681	0.00774
40691	0.0079
40702	0.0078
40713	0.00725
40723	0.00639
40733	0.00551
40744	0.00497
40755	0.00483
40766	0.00503
40776	0.00539
40787	0.00588
40799	0.00639
40809	0.00684
40820	0.00727
40831	0.00764
40841	0.00786
40851	0.00788
40862	0.00752
40872	0.0068
40882	0.00589
40893	0.00515
40903	0.00485
40914	0.0049
40925	0.00522
40936	0.00567
40947	0.00617
40959	0.00671
40970	0.00714
40980	0.00752
40990	0.0078
41001	0.0079
41012	0.00767
41023	0.00699
41034	0.00605
41044	0.00529
41054	0.00489
41065	0.00487
41076	0.00513
41088	0.00559
41099	0.00607
41109	0.00655
41120	0.00699
41131	0.00742
41141	0.00773
41152	0.0079
41163	0.00777
41174	0.00719
41184	0.00633
41194	0.00546
41205	0.00495
41216	0.00484
41226	0.00502
41236	0.00537
41247	0.00583
41258	0.00635
41269	0.00681
41280	0.00726
41291	0.00763
41301	0.00786
41311	0.00788
41322	0.00755
41332	0.00684
41342	0.00592
41353	0.00516
41363	0.00485
41374	0.00489
41385	0.0052
41396	0.00563
41407	0.00612
41417	0.00659
41427	0.00702
41438	0.00743
41448	0.00774
41459	0.0079
41469	0.00779
41480	0.00725
41490	0.00639
41501	0.0055
41511	0.00496
41522	0.00483
41533	0.00503
41544	0.0054
41555	0.00589
41566	0.0064
41576	0.00684
41587	0.00728
41598	0.00764
41608	0.00786
41619	0.00787
41629	0.00752
41639	0.00679
41650	0.00588
41660	0.00514
41671	0.00485
41681	0.0049
41691	0.00517
41702	0.00558
41712	0.00605
41723	0.00653
41733	0.00698
41744	0.00741
41755	0.00773
41765	0.0079
41777	0.00778
41788	0.0072
41798	0.00634
41808	0.00547
41819	0.00495
41829	0.00484
41840	0.00501
41850	0.00536
41860	0.00581
41872	0.00634
41882	0.0068
41893	0.00725
41904	0.00762
41915	0.00786
41925	0.00788
41935	0.00757
41946	0.00685
41956	0.00593
41967	0.00517
41977	0.00485
41987	0.00489
41999	0.00519
42009	0.00562
42020	0.00611
42031	0.00657
42041	0.00701
42052	0.00743
42062	0.00774
42073	0.0079
42083	0.0078
42094	0.00726
42104	0.0064
42115	0.00551
42125	0.00497
42136	0.00483
42147	0.00503
42157	0.00539
42169	0.00587
42180	0.00639
42190	0.00683
42201	0.00727
42212	0.00764
42222	0.00786
42232	0.00788
42243	0.00753
42253	0.00681
42263	0.00589
42274	0.00515
42285	0.00485
42295	0.0049
42306	0.00521
42317	0.00566
42329	0.00616
42339	0.00661
42350	0.00709
42360	0.00748
42371	0.00777
42381	0.0079
42392	0.00773
42403	0.00711
42414	0.00615
42424	0.00535
42434	0.00491
42445	0.00485
42456	0.00508
42467	0.0055
42480	0.00606
42490	0.00654
42501	0.00699
42512	0.00741
42522	0.00773
42533	0.0079
42544	0.00777
42555	0.00719
42565	0.00633
42576	0.00547
42586	0.00495
42597	0.00484
42607	0.00501
42617	0.00536
42628	0.00582
42639	0.00634
42650	0.00681
42661	0.00726
42672	0.00763
42682	0.00786
42692	0.00788
42703	0.00756
42713	0.00684
42723	0.00593
42734	0.00517
42745	0.00485
42755	0.00489
42766	0.00519
42777	0.00563
42788	0.00611
42798	0.00658
42808	0.00701
42819	0.00743
42830	0.00774
42840	0.0079
42850	0.0078
42861	0.00725
42872	0.00639
42882	0.00551
42893	0.00497
42903	0.00483
42915	0.00503
42925	0.00539
42936	0.00588
42948	0.0064
42958	0.00684
42968	0.00727
42979	0.00764
42990	0.00786
43000	0.00788
43010	0.00752
43021	0.0068
43031	0.00589
43042	0.00515
43052	0.00485
43062	0.0049
43074	0.00522
43085	0.00567
43096	0.00617
43108	0.00671
43119	0.00714
43129	0.00752
43139	0.0078
43150	0.0079
43161	0.00766
43172	0.00699
43182	0.00605
43192	0.00529
43203	0.00489
43214	0.00487
43225	0.00513
43237	0.00559
43247	0.00607
43258	0.00655
43268	0.00699
43279	0.00742
43290	0.00773
43300	0.0079
43312	0.00777
43323	0.00719
43333	0.00633
43343	0.00546
43354	0.00495
43364	0.00484
43375	0.00502
43385	0.00537
43396	0.00583
43407	0.00635
43418	0.00682
43428	0.00726
43439	0.00763
43450	0.00786
43460	0.00788
43470	0.00755
43481	0.00684
43491	0.00592
43502	0.00516
43512	0.00485
43522	0.00489
43534	0.0052
43545	0.00563
43556	0.00612
43566	0.00659
43576	0.00702
43587	0.00743
43597	0.00774
43608	0.0079
43618	0.00779
43629	0.00725
43639	0.00638
43650	0.0055
43660	0.00496
43671	0.00483
43682	0.00503
43692	0.0054
43704	0.00589
43715	0.0064
43725	0.00684
43736	0.00728
43747	0.00764
43757	0.00786
43767	0.00787
43778	0.00752
43788	0.00679
43798	0.00588
43809	0.00514
43820	0.00485
43830	0.0049
43840	0.00517
43850	0.00558
43861	0.00605
43872	0.00653
43882	0.00699
43893	0.00741
43904	0.00773
43914	0.0079
43925	0.00778
43936	0.0072
43947	0.00634
43957	0.00547
43968	0.00495
43978	0.00484
43988	0.00501
43998	0.00536
44009	0.00581
44021	0.00634
44031	0.0068
44042	0.00725
44053	0.00763
44063	0.00786
44074	0.00788
44084	0.00757
44094	0.00685
44105	0.00593
44116	0.00517
44126	0.00485
44136	0.00489
44147	0.00519
44158	0.00562
44169	0.00611
44179	0.00658
44190	0.00701
44201	0.00743
44211	0.00774
44221	0.0079
44232	0.0078
44243	0.00726
44253	0.0064
44263	0.00551
44274	0.00497
44285	0.00483
44296	0.00503
44306	0.00539
44317	0.00587
44329	0.00639
44339	0.00684
44350	0.00727
44361	0.00764
44371	0.00786
44381	0.00788
44392	0.00753
44402	0.00681
44412	0.00589
44423	0.00515
44433	0.00485
44444	0.0049
44455	0.00521
44466	0.00566
44477	0.00616
44487	0.00662
44498	0.00709
44509	0.00748
44519	0.00777
44530	0.0079
44541	0.00773
44552	0.00711
44563	0.00615
44573	0.00535
44583	0.00491
44594	0.00485
44605	0.00508
44616	0.0055
44628	0.00606
44639	0.00654
44650	0.00699
44661	0.00741
44671	0.00773
44682	0.0079
44693	0.00777
44704	0.00719
44714	0.00633
44725	0.00547
44735	0.00495
44746	0.00484
44756	0.00502
44766	0.00536
44777	0.00582
44788	0.00635
44799	0.00681
44810	0.00726
44821	0.00763
44831	0.00786
44841	0.00788
44852	0.00756
44862	0.00684
44872	0.00593
44883	0.00517
44893	0.00485
44904	0.00489
44915	0.0052
44926	0.00563
44937	0.00612
44947	0.00658
44957	0.00701
44968	0.00743
44979	0.00774
44989	0.0079
44999	0.0078
45010	0.00725
45020	0.00639
45031	0.00551
45041	0.00497
45052	0.00483
45063	0.00503
45074	0.00539
45085	0.00588
45096	0.0064
45106	0.00684
45117	0.00727
45128	0.00764
45138	0.00786
45149	0.00788
45159	0.00752
45169	0.0068
45180	0.00589
45190	0.00515
45201	0.00485
45211	0.0049
45223	0.00522
45234	0.00567
45245	0.00617
45257	0.00671
45267	0.00714
45278	0.00752
45288	0.0078
45299	0.0079
45310	0.00766
45320	0.00699
45331	0.00605
45341	0.00529
45352	0.00488
45363	0.00487
45373	0.00513
45385	0.00559
45396	0.00607
45407	0.00655
45417	0.00699
45428	0.00742
45439	0.00773
45449	0.0079
45460	0.00777
45471	0.00718
45482	0.00633
45492	0.00546
45502	0.00495
45513	0.00484
45523	0.00502
45533	0.00537
45544	0.00583
45556	0.00635
45566	0.00682
45577	0.00726
45588	0.00763
45598	0.00786
45609	0.00788
45619	0.00755
45629	0.00684
45640	0.00592
45651	0.00516
45661	0.00485
45671	0.00489
45682	0.0052
45693	0.00563
45704	0.00613
45715	0.00659
45725	0.00702
45736	0.00743
45746	0.00774
45756	0.0079
45767	0.00779
45778	0.00724
45788	0.00638
45798	0.0055
45809	0.00496
45820	0.00483
45831	0.00503
45841	0.0054
45853	0.00589
45864	0.0064
45874	0.00685
45885	0.00728
45896	0.00764
45906	0.00786
45916	0.00787
45927	0.00752
45937	0.00679
45947	0.00588
45958	0.00514
45968	0.00485
45979	0.0049
45989	0.00517
45999	0.00558
46010	0.00605
46020	0.00653
46031	0.00699
46042	0.00741
46052	0.00773
46063	0.0079
46074	0.00778
46085	0.0072
46095	0.00634
46106	0.00547
46116	0.00495
46127	0.00484
46137	0.00501
46147	0.00536
46158	0.00582
46169	0.00634
46180	0.00681
46191	0.00725
46202	0.00763
46212	0.00786
46222	0.00788
46233	0.00757
46243	0.00685
46253	0.00593
46264	0.00517
46275	0.00485
46285	0.00489
46296	0.00519
46307	0.00562
46318	0.00611
46328	0.00658
46338	0.00701
46349	0.00743
46360	0.00774
46370	0.0079
46380	0.0078
46391	0.00726
46402	0.0064
46412	0.00551
46423	0.00497
46433	0.00483
46445	0.00503
46455	0.00539
46466	0.00587
46477	0.00639
46488	0.00684
46498	0.00727
46509	0.00764
46520	0.00786
46530	0.00788
46540	0.00753
46551	0.00681
46561	0.00589
46572	0.00515
46582	0.00485
46592	0.0049
46604	0.00521
46615	0.00566
46626	0.00616
46636	0.00662
46647	0.00709
46658	0.00748
46668	0.00777
46679	0.0079
46689	0.00773
46700	0.00711
46711	0.00615
46722	0.00535
46732	0.00491
46743	0.00485
46753	0.00508
46765	0.0055
46777	0.00606
46788	0.00654
46798	0.00699
46809	0.00741
46820	0.00773
46830	0.0079
46842	0.00777
46853	0.00719
46863	0.00633
46873	0.00547
46884	0.00495
46894	0.00484
46905	0.00502
46915	0.00536
46926	0.00582
46937	0.00635
46948	0.00681
46958	0.00726
46969	0.00763
46980	0.00786
46990	0.00788
47000	0.00756
47011	0.00684
47021	0.00592
47032	0.00517
47042	0.00485
47052	0.00489
47064	0.0052
47075	0.00563
47085	0.00612
47096	0.00658
47106	0.00701
47117	0.00743
47127	0.00774
47138	0.0079
47148	0.0078
47159	0.00725
47169	0.00639
47180	0.00551
47190	0.00497
47201	0.00483
47212	0.00503
47222	0.00539
47234	0.00588
47245	0.0064
47255	0.00684
47266	0.00727
47277	0.00764
47287	0.00786
47297	0.00787
47308	0.00752
47318	0.0068
47328	0.00589
47339	0.00515
47350	0.00485
47360	0.0049
47371	0.00522
47382	0.00567
47394	0.00617
47406	0.00671
47416	0.00714
47426	0.00752
47437	0.0078
47447	0.0079
47459	0.00766
47469	0.00699
47480	0.00605
47490	0.00529
47500	0.00488
47511	0.00487
47522	0.00513
47534	0.00559
47545	0.00607
47555	0.00655
47566	0.00699
47577	0.00742
47587	0.00773
47598	0.0079
47609	0.00777
47620	0.00718
47630	0.00633
47641	0.00546
47651	0.00495
47662	0.00484
47672	0.00502
47682	0.00537
47693	0.00583
47705	0.00635
47715	0.00682
47726	0.00726
47737	0.00763
47747	0.00786
47757	0.00788
47768	0.00755
47778	0.00684
47788	0.00592
47799	0.00516
47810	0.00485
47820	0.00489
47831	0.0052
47842	0.00563
47853	0.00613
47863	0.00659
47873	0.00702
47884	0.00743
47895	0.00774
47905	0.0079
47915	0.00779
47926	0.00724
47937	0.00638
47947	0.0055
47958	0.00496
47968	0.00483
47980	0.00503
47990	0.0054
48001	0.00589
48013	0.0064
48023	0.00685
48033	0.00728
48044	0.00764
48055	0.00786
48065	0.00787
48076	0.00752
48086	0.00679
48096	0.00588
48107	0.00514
48117	0.00485
48127	0.0049
48137	0.00517
48148	0.00558
48158	0.00605
48169	0.00653
48180	0.00699
48191	0.00741
48201	0.00773
48212	0.0079
48223	0.00778
48234	0.0072
48244	0.00634
48255	0.00547
48265	0.00495
48276	0.00484
48286	0.00501
48296	0.00536
48307	0.00582
48318	0.00634
48329	0.00681
48340	0.00725
48351	0.00763
48361	0.00786
48371	0.00788
48382	0.00757
48392	0.00685
48402	0.00593
48413	0.00517
48423	0.00485
48434	0.00489
48445	0.00519
48456	0.00562
48467	0.00611
48477	0.00658
48487	0.00701
48498	0.00743
48509	0.00774
48519	0.0079
48529	0.0078
48540	0.00726
48550	0.0064
48561	0.00551
48571	0.00497
48582	0.00483
48593	0.00503
48604	0.00539
48615	0.00587
48626	0.00639
48636	0.00684
48647	0.00727
48658	0.00764
48668	0.00786
48679	0.00788
48689	0.00753
48699	0.0068
48710	0.00589
48720	0.00515
48731	0.00485
48741	0.0049
48753	0.00521
48764	0.00566
48775	0.00616
48785	0.00662
48796	0.00709
48807	0.00748
48817	0.00777
48828	0.0079
48838	0.00773
48849	0.00711
48860	0.00615
48870	0.00535
48881	0.00491
48892	0.00485
48902	0.00508
48913	0.0055
48926	0.00606
48937	0.00654
48947	0.00699
48958	0.00741
48969	0.00773
48979	0.0079
48990	0.00777
49001	0.00719
49012	0.00633
49022	0.00547
49033	0.00495
49043	0.00484
49053	0.00502
49063	0.00536
49074	0.00582
49086	0.00635
49096	0.00681
49107	0.00726
49118	0.00763
49128	0.00786
49139	0.00788
49149	0.00756
49159	0.00684
49170	0.00592
49181	0.00517
49191	0.00485
49201	0.00489
49212	0.0052
49223	0.00563
49234	0.00612
49245	0.00658
49255	0.00701
49266	0.00743
49276	0.00774
49286	0.0079
49297	0.0078
49308	0.00725
49318	0.00639
49328	0.00551
49339	0.00497
49350	0.00483
49361	0.00503
49371	0.00539
49382	0.00588
49394	0.0064
49404	0.00684
49415	0.00727
49426	0.00764
49436	0.00786
49446	0.00787
49457	0.00752
49467	0.0068
49477	0.00589
49488	0.00515
49498	0.00485
49509	0.0049
49520	0.00522
49531	0.00567
49542	0.00617
49554	0.00671
49565	0.00714
49575	0.00752
49585	0.0078
49596	0.0079
49607	0.00766
49618	0.00699
49629	0.00605
49639	0.00529
49649	0.00488
49660	0.00487
49671	0.00513
49683	0.00559
49694	0.00607
49704	0.00655
49715	0.00699
49726	0.00742
49736	0.00773
49747	0.0079
49758	0.00777
49769	0.00718
49779	0.00632
49789	0.00546
49800	0.00495
49811	0.00484
49821	0.00502
49831	0.00537
49842	0.00583
49853	0.00635
49864	0.00682
49875	0.00726
49886	0.00763
49896	0.00786
49906	0.00788
49917	0.00755
49927	0.00684
49937	0.00592
49948	0.00516
49958	0.00485
49969	0.00489
49980	0.0052
49991	0.00563
50002	0.00613
50012	0.00659
50022	0.00702
50033	0.00743
50044	0.00774
50054	0.0079
50064	0.00779
50075	0.00724
50085	0.00638
50096	0.0055
50106	0.00496
50117	0.00483
50128	0.00503
50139	0.0054
50150	0.00589
50161	0.0064
50171	0.00685
50182	0.00728
50193	0.00764
50203	0.00786
50214	0.00787
50224	0.00752
50234	0.00679
50245	0.00588
50255	0.00514
50266	0.00485
50276	0.0049
50286	0.00517
50297	0.00558
50307	0.00605
50318	0.00653
50328	0.00699
50339	0.00741
50350	0.00773
50360	0.0079
50372	0.00777
50383	0.0072
50393	0.00634
50403	0.00547
50414	0.00495
50425	0.00484
50435	0.00501
50445	0.00536
50455	0.00582
50467	0.00634
50477	0.00681
50489	0.00725
50499	0.00763
50510	0.00786
50520	0.00788
50530	0.00757
50541	0.00685
50551	0.00593
50562	0.00517
50572	0.00485
50582	0.00489
50594	0.00519
50604	0.00562
50615	0.00611
50626	0.00658
50636	0.00701
50647	0.00743
50657	0.00774
50668	0.0079
50678	0.0078
50689	0.00726
50699	0.0064
50710	0.00551
50720	0.00497
50731	0.00483
50742	0.00503
50752	0.00539
50764	0.00587
50775	0.00639
50785	0.00684
50796	0.00727
50807	0.00764
50817	0.00786
50827	0.00788
50838	0.00753
50848	0.0068
50858	0.00589
50869	0.00515
50880	0.00485
50890	0.0049
50901	0.00521
50912	0.00566
50924	0.00616
50934	0.00662
50945	0.00709
50955	0.00748
50966	0.00777
50976	0.0079
50987	0.00773
50998	0.00711
51009	0.00615
51019	0.00535
51029	0.00491
51040	0.00485
51051	0.00508
51062	0.0055
51075	0.00606
51085	0.00654
51096	0.00699
51107	0.00741
51117	0.00773
51128	0.0079
51139	0.00777
51150	0.00719
51160	0.00633
51171	0.00547
51181	0.00495
51192	0.00484
51202	0.00502
51212	0.00536
51223	0.00582
51235	0.00635
51245	0.00681
51256	0.00726
51267	0.00763
51277	0.00786
51287	0.00788
51298	0.00756
51308	0.00684
51318	0.00592
51329	0.00517
51340	0.00485
51350	0.00489
51361	0.0052
51372	0.00563
51383	0.00612
51393	0.00658
51403	0.00701
51414	0.00743
51425	0.00774
51435	0.0079
51445	0.0078
51456	0.00725
51467	0.00639
51477	0.00551
51488	0.00497
51498	0.00483
51510	0.00503
51520	0.00539
51531	0.00588
51543	0.0064
51553	0.00684
51563	0.00728
51574	0.00764
51585	0.00786
51595	0.00787
51606	0.00752
51616	0.0068
51626	0.00589
51637	0.00515
51647	0.00485
51657	0.0049
51669	0.00522
51680	0.00567
51691	0.00617
51703	0.00671
51714	0.00714
51724	0.00752
51734	0.0078
51745	0.0079
51756	0.00766
51767	0.00699
51777	0.00605
51787	0.00529
51798	0.00488
51809	0.00487
51820	0.00513
51832	0.00559
51842	0.00607
51853	0.00655
51863	0.00699
51874	0.00742
51885	0.00773
51895	0.0079
51907	0.00777
51918	0.00718
51928	0.00632
51938	0.00546
51949	0.00495
51959	0.00484
51970	0.00502
51980	0.00537
51991	0.00583
52002	0.00636
52013	0.00682
52023	0.00726
52034	0.00763
52045	0.00786
52055	0.00788
52065	0.00755
52076	0.00684
52086	0.00592
52097	0.00516
52107	0.00485
52117	0.00489
52129	0.0052
52140	0.00563
52151	0.00613
52161	0.00659
52171	0.00702
52182	0.00743
52192	0.00774
52203	0.0079
52213	0.00779
52224	0.00724
52234	0.00638
52245	0.0055
52255	0.00496
52266	0.00483
52277	0.00503
52287	0.0054
52299	0.00589
52310	0.00641
52320	0.00685
52331	0.00728
52342	0.00764
52352	0.00787
52362	0.00787
52373	0.00752
52383	0.00679
52393	0.00588
52404	0.00514
52415	0.00485
52425	0.0049
52435	0.00517
52445	0.00558
52456	0.00605
52467	0.00653
52477	0.00699
52488	0.00741
52499	0.00773
52509	0.0079
52520	0.00777
52531	0.0072
52542	0.00634
52552	0.00547
52563	0.00495
52573	0.00484
52583	0.00501
52593	0.00536
52604	0.00582
52616	0.00634
52626	0.00681
52637	0.00725
52648	0.00763
52659	0.00786
52669	0.00788
52679	0.00757
52689	0.00685
52700	0.00593
52711	0.00517
52721	0.00485
52731	0.00489
52742	0.00519
52753	0.00562
52764	0.00611
52774	0.00658
52785	0.00701
52796	0.00743
52806	0.00774
52817	0.0079
52827	0.0078
52838	0.00726
52848	0.0064
52858	0.00551
52869	0.00497
52880	0.00483
52891	0.00503
52901	0.00539
52912	0.00587
52924	0.00639
52934	0.00684
52945	0.00727
52956	0.00764
52966	0.00786
52976	0.00788
52987	0.00753
52997	0.0068
53007	0.00589
53018	0.00515
53028	0.00485
53039	0.0049
53050	0.00521
53061	0.00566
53072	0.00617
53082	0.00662
53094	0.00709
53104	0.00748
53114	0.00777
53125	0.0079
53136	0.00773
53147	0.00711
53158	0.00615
53168	0.00535
53178	0.00491
53189	0.00485
53200	0.00508
53211	0.0055
53223	0.00606
53234	0.00654
53245	0.00699
53256	0.00741
53266	0.00773
53277	0.0079
53288	0.00777
53299	0.00719
53309	0.00633
53320	0.00547
53330	0.00495
53341	0.00484
53351	0.00502
53361	0.00536
53372	0.00583
53383	0.00635
53394	0.00681
53405	0.00726
53416	0.00763
53426	0.00786
53436	0.00788
53447	0.00756
53457	0.00684
53467	0.00592
53478	0.00517
53488	0.00485
53499	0.00489
53510	0.0052
53521	0.00563
53532	0.00612
53542	0.00658
53552	0.00701
53563	0.00743
53574	0.00774
53584	0.0079
53594	0.0078
53605	0.00725
