Time/s	Absorbance (460 nm)
34835	0.00468
34845	0.00492
34857	0.00546
34867	0.00605
34878	0.00664
34889	0.00723
34900	0.0077
34910	0.00807
34921	0.00824
34931	0.00809
34942	0.00743
34953	0.00646
34964	0.00559
34974	0.00517
34984	0.00515
34995	0.00543
35006	0.00589
35018	0.00651
35028	0.00704
35039	0.00761
35050	0.00812
35060	0.00858
35070	0.00895
35080	0.00915
35091	0.00896
35101	0.00804
35112	0.00658
35122	0.00533
35132	0.00473
35143	0.00475
35153	0.00513
35164	0.00569
35175	0.0063
35185	0.00689
35197	0.00744
35207	0.00788
35218	0.00817
35228	0.00823
35239	0.00787
35250	0.00702
35261	0.00603
35271	0.00535
35281	0.00512
35291	0.00524
35301	0.00558
35312	0.00608
35323	0.00662
35334	0.00722
35345	0.00777
35355	0.00824
35365	0.00867
35375	0.00901
35386	0.00915
35396	0.00885
35406	0.00784
35417	0.00626
35427	0.0051
35438	0.00469
35448	0.00482
35458	0.00523
35468	0.00577
35480	0.00642
35490	0.00698
35501	0.00749
35511	0.00791
35521	0.00819
35532	0.00822
35543	0.0078
35554	0.00693
35564	0.00596
35575	0.00532
35585	0.00511
35595	0.00526
35605	0.00563
35617	0.00617
35628	0.00673
35638	0.00728
35649	0.00781
35660	0.00831
35670	0.00875
35681	0.00908
35692	0.00911
35703	0.00852
35713	0.00725
35723	0.00577
35733	0.00489
35743	0.00468
35754	0.00494
35764	0.00541
35775	0.00597
35785	0.00654
35796	0.00716
35807	0.00766
35818	0.00805
35829	0.00824
35839	0.00813
35850	0.00751
35861	0.00653
35872	0.00563
35882	0.00518
35892	0.00514
35902	0.0054
35913	0.00583
35924	0.00641
35935	0.00696
35945	0.0075
35956	0.008
35966	0.00845
35976	0.00886
35987	0.00913
35998	0.00904
36008	0.00823
36019	0.00678
36029	0.00545
36039	0.00478
36049	0.00471
36060	0.00505
36071	0.00563
36082	0.0062
36092	0.0068
36102	0.00732
36114	0.0078
36124	0.00813
36135	0.00824
36146	0.00794
36157	0.0072
36168	0.00617
36178	0.00542
36188	0.00513
36199	0.00522
36210	0.0056
36221	0.00611
36232	0.00667
36243	0.00725
36254	0.00779
36265	0.00829
36276	0.00874
36286	0.00907
36297	0.00912
36308	0.00857
36318	0.00731
36329	0.00581
36339	0.00491
36349	0.00468
36360	0.00492
36371	0.00545
36381	0.00603
36392	0.00662
36403	0.00721
36414	0.00769
36425	0.00807
36435	0.00824
36445	0.0081
36457	0.00745
36467	0.00648
36478	0.00559
36488	0.00517
36499	0.00515
36509	0.00542
36520	0.00588
36532	0.00649
36542	0.00702
36553	0.0076
36564	0.00812
36574	0.00858
36585	0.00894
36595	0.00915
36605	0.00897
36616	0.00806
36626	0.0066
36636	0.00534
36646	0.00475
36656	0.00473
36666	0.00507
36676	0.00559
36689	0.00628
36699	0.00687
36711	0.00743
36721	0.00787
36732	0.00817
36743	0.00822
36755	0.00779
36765	0.00692
36776	0.00596
36786	0.00532
36796	0.00511
36807	0.00526
36817	0.00563
36828	0.00618
36839	0.00675
36850	0.00729
36860	0.00781
36871	0.00831
36882	0.00876
36893	0.00908
36904	0.00911
36914	0.00851
36925	0.00712
36935	0.00567
36946	0.00485
36956	0.00469
36966	0.00494
36976	0.00541
36986	0.00598
36996	0.00655
37008	0.00717
37019	0.00766
37030	0.00805
37040	0.00824
37050	0.00812
37062	0.0075
37072	0.00652
37083	0.00562
37093	0.00518
37104	0.00515
37114	0.0054
37124	0.00584
37136	0.00642
37147	0.00697
37157	0.0075
37167	0.008
37177	0.00846
37188	0.00886
37198	0.00913
37209	0.00903
37220	0.00822
37230	0.00677
37240	0.00544
37250	0.00478
37261	0.00471
37272	0.00505
37283	0.00564
37293	0.00621
37304	0.00681
37314	0.00732
37325	0.0078
37336	0.00813
37347	0.00824
37358	0.00793
37368	0.00719
37379	0.00617
37390	0.00542
37400	0.00513
37411	0.00522
37422	0.0056
37433	0.00612
37444	0.00668
37455	0.00725
37466	0.00779
37477	0.0083
37487	0.00874
37498	0.00907
37509	0.00912
37520	0.00856
37530	0.0073
37540	0.0058
37550	0.0049
37560	0.00468
37571	0.00492
37583	0.00545
37593	0.00604
37604	0.00663
37615	0.00722
37625	0.00769
37636	0.00807
37647	0.00824
37657	0.00809
37668	0.00744
37679	0.00647
37689	0.00559
37700	0.00517
37710	0.00515
37720	0.00543
37731	0.00589
37743	0.0065
37754	0.00703
37765	0.0076
37776	0.00812
37786	0.00858
37796	0.00895
37806	0.00915
37817	0.00896
37827	0.00805
37837	0.00659
37847	0.00533
37857	0.00475
37868	0.00474
37878	0.00508
37888	0.0056
37900	0.00629
37911	0.00688
37922	0.00744
37933	0.00787
37943	0.00817
37955	0.00822
37966	0.00778
37977	0.00691
37987	0.00595
37998	0.00531
38008	0.00511
38018	0.00526
38028	0.00564
38040	0.00619
38051	0.00676
38062	0.0073
38072	0.00782
38083	0.00832
38093	0.00876
38104	0.00908
38115	0.00911
38126	0.00851
38137	0.00711
38147	0.00566
38157	0.00485
38167	0.00469
38177	0.00494
38188	0.00542
38198	0.00599
38208	0.00657
38220	0.00718
38230	0.00767
38241	0.00805
38252	0.00824
38262	0.00812
38273	0.00749
38284	0.00652
38295	0.00562
38305	0.00518
38315	0.00515
38325	0.0054
38336	0.00585
38348	0.00643
38358	0.00698
38369	0.00751
38379	0.00801
38389	0.00846
38399	0.00886
38410	0.00913
38421	0.00903
38431	0.00822
38442	0.00676
38452	0.00544
38462	0.00478
38472	0.00471
38483	0.00506
38495	0.00564
38505	0.00623
38516	0.00682
38526	0.00733
38537	0.00781
38547	0.00813
38558	0.00824
38570	0.00792
38580	0.00718
38591	0.00616
38601	0.00542
38611	0.00513
38622	0.00522
38634	0.00561
38645	0.00613
38656	0.00669
38667	0.00726
38677	0.00779
38688	0.0083
38699	0.00874
38710	0.00907
38720	0.00912
38731	0.00855
38741	0.00729
38752	0.0058
38762	0.0049
38772	0.00468
38783	0.00492
38794	0.00546
38805	0.00605
38815	0.00665
38826	0.00723
38837	0.0077
38848	0.00807
38858	0.00824
38869	0.00809
38880	0.00743
38890	0.00646
38901	0.00558
38911	0.00517
38922	0.00515
38932	0.00543
38943	0.0059
38955	0.00651
38965	0.00704
38976	0.00761
38987	0.00812
38998	0.00858
39008	0.00895
39018	0.00915
39028	0.00896
39039	0.00804
39049	0.00658
39059	0.00533
39070	0.00473
39080	0.00475
39090	0.00513
39101	0.00569
39112	0.00631
39123	0.00689
39134	0.00744
39144	0.00788
39155	0.00817
39165	0.00823
39176	0.00787
39187	0.00701
39198	0.00603
39208	0.00535
39218	0.00512
39228	0.00524
39239	0.00558
39249	0.00608
39260	0.00663
39271	0.00722
39282	0.00777
39292	0.00824
39303	0.00867
39313	0.00901
39323	0.00915
39333	0.00885
39343	0.00784
39354	0.00626
39364	0.0051
39375	0.00469
39385	0.00482
39395	0.00523
39405	0.00577
39417	0.00642
39427	0.00698
39438	0.00749
39448	0.00791
39459	0.00819
39469	0.00822
39480	0.0078
39491	0.00693
39501	0.00596
39512	0.00532
39522	0.00511
39532	0.00526
39543	0.00563
39554	0.00617
39565	0.00674
39576	0.00729
39586	0.00781
39597	0.00831
39608	0.00875
39618	0.00908
39629	0.00911
39640	0.00852
39651	0.00713
39661	0.00568
39671	0.00486
39682	0.00469
39692	0.00494
39702	0.00541
39712	0.00597
39722	0.00654
39734	0.00716
39745	0.00766
39755	0.00805
39766	0.00824
39776	0.00813
39787	0.00751
39798	0.00653
39809	0.00563
39819	0.00518
39829	0.00514
39840	0.0054
39850	0.00583
39862	0.00641
39872	0.00696
39883	0.0075
39893	0.008
39903	0.00845
39913	0.00886
39924	0.00913
39935	0.00904
39946	0.00823
39956	0.00678
39966	0.00545
39976	0.00478
39987	0.00471
39997	0.00505
40009	0.00563
40019	0.0062
40030	0.0068
40040	0.00732
40051	0.0078
40061	0.00813
40072	0.00824
40084	0.00793
40094	0.0072
40105	0.00617
40115	0.00542
40125	0.00513
40136	0.00522
40148	0.0056
40159	0.00612
40170	0.00667
40181	0.00725
40191	0.00779
40202	0.00829
40213	0.00874
40224	0.00907
40235	0.00912
40245	0.00857
40255	0.00731
40266	0.00581
40276	0.00491
40286	0.00468
40297	0.00492
40308	0.00545
40319	0.00604
40329	0.00662
40340	0.00721
40351	0.00769
40362	0.00807
40372	0.00824
40383	0.0081
40394	0.00745
40404	0.00648
40415	0.00559
40425	0.00517
40436	0.00515
40446	0.00542
40457	0.00588
40469	0.00649
40479	0.00703
40490	0.0076
40501	0.00812
40512	0.00858
40522	0.00894
40532	0.00915
40542	0.00897
40553	0.00806
40563	0.0066
40573	0.00534
40583	0.00475
40593	0.00473
40604	0.00508
40614	0.00559
40626	0.00628
40637	0.00687
40648	0.00743
40658	0.00787
40669	0.00817
40680	0.00822
40692	0.00779
40703	0.00692
40713	0.00596
40723	0.00532
40733	0.00511
40744	0.00526
40754	0.00563
40766	0.00618
40777	0.00675
40787	0.00729
40798	0.00782
40808	0.00831
40819	0.00876
40830	0.00908
40841	0.00911
40852	0.00851
40862	0.00712
40873	0.00567
40883	0.00485
40893	0.00469
40903	0.00494
40913	0.00541
40923	0.00598
40934	0.00656
40945	0.00717
40956	0.00766
40967	0.00805
40978	0.00824
40988	0.00812
40999	0.0075
41010	0.00652
41020	0.00562
41031	0.00518
41041	0.00515
41051	0.0054
41062	0.00584
41073	0.00643
41084	0.00697
41094	0.0075
41105	0.008
41115	0.00846
41125	0.00886
41136	0.00913
41146	0.00903
41157	0.00822
41168	0.00677
41178	0.00544
41188	0.00478
41198	0.00471
41209	0.00505
41220	0.00564
41231	0.00622
41241	0.00681
41251	0.00732
41262	0.0078
41273	0.00813
41284	0.00824
41295	0.00793
41305	0.00719
41316	0.00616
41327	0.00542
41337	0.00513
41348	0.00522
41359	0.0056
41370	0.00612
41381	0.00668
41392	0.00725
41403	0.00779
41414	0.0083
41425	0.00874
41435	0.00907
41446	0.00912
41457	0.00856
41467	0.0073
41477	0.0058
41488	0.0049
41498	0.00468
41508	0.00492
41520	0.00545
41530	0.00605
41541	0.00664
41552	0.00722
41563	0.00769
41573	0.00807
41584	0.00824
41594	0.00809
41605	0.00744
41616	0.00647
41627	0.00559
41637	0.00517
41647	0.00515
41658	0.00543
41668	0.00589
41681	0.0065
41691	0.00704
41702	0.0076
41713	0.00812
41723	0.00858
41733	0.00895
41743	0.00915
41754	0.00896
41764	0.00805
41775	0.00659
41785	0.00533
41795	0.00474
41805	0.00474
41815	0.00508
41825	0.0056
41838	0.0063
41848	0.00688
41859	0.00744
41870	0.00787
41881	0.00817
41892	0.00822
41904	0.00778
41914	0.00691
41925	0.00595
41935	0.00531
41945	0.00511
41955	0.00526
41966	0.00564
41977	0.00619
41988	0.00676
41999	0.0073
42009	0.00782
42020	0.00832
42031	0.00876
42041	0.00908
42052	0.00911
42063	0.00851
42074	0.00711
42084	0.00566
42094	0.00485
42105	0.00469
42115	0.00494
42125	0.00542
42135	0.00599
42145	0.00657
42157	0.00718
42168	0.00767
42179	0.00805
42189	0.00824
42199	0.00812
42210	0.00749
42221	0.00651
42232	0.00562
42242	0.00518
42253	0.00515
42263	0.0054
42273	0.00585
42285	0.00644
42296	0.00698
42306	0.00751
42316	0.00801
42326	0.00846
42336	0.00886
42347	0.00913
42358	0.00903
42369	0.00821
42379	0.00676
42389	0.00544
42399	0.00478
42410	0.00471
42420	0.00506
42432	0.00564
42442	0.00623
42453	0.00682
42463	0.00733
42474	0.00781
42485	0.00813
42496	0.00824
42507	0.00792
42517	0.00718
42528	0.00616
42538	0.00542
42548	0.00513
42559	0.00522
42571	0.00561
42582	0.00613
42593	0.0067
42604	0.00726
42615	0.00779
42625	0.0083
42636	0.00874
42647	0.00907
42658	0.00912
42668	0.00855
42678	0.00729
42689	0.0058
42699	0.0049
42709	0.00468
42720	0.00493
42730	0.00539
42742	0.00606
42753	0.00665
42764	0.00723
42774	0.0077
42785	0.00807
42796	0.00824
42806	0.00809
42817	0.00743
42827	0.00646
42838	0.00558
42848	0.00517
42859	0.00515
42869	0.00543
42880	0.0059
42892	0.00652
42902	0.00704
42914	0.00761
42924	0.00812
42935	0.00858
42945	0.00895
42955	0.00915
42965	0.00896
42976	0.00804
42986	0.00658
42996	0.00533
43007	0.00473
43017	0.00475
43028	0.00513
43039	0.00569
43049	0.00631
43060	0.00689
43071	0.00744
43082	0.00788
43092	0.00817
43102	0.00823
43113	0.00787
43125	0.00701
43135	0.00602
43145	0.00535
43156	0.00512
43166	0.00524
43176	0.00558
43187	0.00608
43197	0.00663
43209	0.00722
43220	0.00777
43230	0.00824
43240	0.00867
43250	0.00901
43260	0.00915
43270	0.00885
43280	0.00783
43291	0.00626
43302	0.0051
43312	0.00469
43323	0.00482
43333	0.00523
43343	0.00577
43354	0.00643
43365	0.00698
43375	0.0075
43385	0.00791
43396	0.00819
43406	0.00822
43418	0.0078
43428	0.00693
43439	0.00596
43449	0.00532
43459	0.00511
43469	0.00526
43480	0.00563
43491	0.00617
43502	0.00674
43513	0.00729
43523	0.00781
43534	0.00831
43545	0.00875
43556	0.00908
43566	0.00911
43577	0.00852
43588	0.00712
43598	0.00568
43609	0.00486
43619	0.00469
43629	0.00494
43639	0.00541
43649	0.00597
43659	0.00654
43671	0.00717
43682	0.00766
43693	0.00805
43703	0.00824
43713	0.00813
43725	0.00751
43735	0.00653
43746	0.00562
43756	0.00518
43767	0.00514
43777	0.0054
43787	0.00584
43799	0.00642
43810	0.00697
43820	0.0075
43830	0.008
43840	0.00845
43851	0.00886
43861	0.00913
43872	0.00903
43883	0.00823
43893	0.00678
43903	0.00545
43913	0.00478
43924	0.00471
43935	0.00505
43946	0.00563
43956	0.00621
43967	0.0068
43977	0.00732
43988	0.0078
43999	0.00813
44010	0.00824
44021	0.00793
44031	0.0072
44042	0.00617
44053	0.00542
44063	0.00513
44074	0.00522
44085	0.0056
44096	0.00612
44107	0.00667
44118	0.00725
44129	0.00779
44140	0.00829
44150	0.00874
44161	0.00907
44172	0.00912
44183	0.00856
44193	0.00731
44203	0.00581
44213	0.00491
44223	0.00468
44234	0.00492
44245	0.00545
44256	0.00604
44266	0.00663
44278	0.00722
44288	0.00769
44299	0.00807
44310	0.00824
44320	0.0081
44331	0.00745
44342	0.00648
44352	0.00559
44362	0.00517
44373	0.00515
44383	0.00542
44394	0.00588
44406	0.00649
44416	0.00703
44428	0.0076
44438	0.00812
44449	0.00858
44459	0.00894
44469	0.00915
44480	0.00896
44490	0.00806
44500	0.00659
44510	0.00534
44520	0.00475
44531	0.00473
44541	0.00508
44551	0.00559
44563	0.00629
44574	0.00687
44585	0.00743
44596	0.00787
44606	0.00817
44618	0.00822
44629	0.00779
44640	0.00692
44650	0.00596
44661	0.00532
44671	0.00511
44681	0.00526
44691	0.00563
44703	0.00618
44714	0.00675
44725	0.00729
44735	0.00782
44746	0.00832
44756	0.00876
44767	0.00908
44778	0.00911
44789	0.00851
44800	0.00711
44810	0.00567
44820	0.00485
44830	0.00469
44840	0.00494
44851	0.00541
44861	0.00598
44871	0.00656
44883	0.00717
44893	0.00767
44904	0.00805
44915	0.00824
44925	0.00812
44936	0.0075
44947	0.00652
44958	0.00562
44968	0.00518
44978	0.00515
44988	0.0054
44999	0.00584
45011	0.00643
45021	0.00698
45032	0.0075
45042	0.00801
45052	0.00846
45062	0.00886
45073	0.00913
45084	0.00903
45094	0.00822
45105	0.00677
45115	0.00544
45125	0.00478
45135	0.00471
45146	0.00505
45158	0.00564
45168	0.00622
45178	0.00681
45189	0.00733
45200	0.00781
45210	0.00813
45221	0.00824
45233	0.00793
45243	0.00719
45254	0.00616
45264	0.00542
45274	0.00513
45285	0.00522
45296	0.0056
45308	0.00613
45319	0.00669
45329	0.00725
45340	0.00779
45351	0.0083
45362	0.00874
45373	0.00907
45383	0.00912
45394	0.00856
45404	0.0073
45415	0.0058
45425	0.0049
45435	0.00468
45446	0.00492
45457	0.00545
45468	0.00605
45478	0.00664
45489	0.00722
45500	0.00769
45511	0.00807
45521	0.00824
45532	0.00809
45543	0.00744
45553	0.00647
45564	0.00559
45574	0.00517
45585	0.00515
45595	0.00543
45606	0.00589
45618	0.00651
45628	0.00704
45639	0.0076
45650	0.00812
45660	0.00858
45671	0.00895
45681	0.00915
45691	0.00896
45702	0.00805
45712	0.00658
45722	0.00533
45732	0.00474
45742	0.00474
45752	0.00508
45763	0.0056
45775	0.0063
45786	0.00688
45797	0.00744
45807	0.00787
45818	0.00817
45828	0.00823
45839	0.00788
45850	0.00702
45861	0.00603
45871	0.00535
45881	0.00512
45891	0.00523
45901	0.00557
45912	0.00607
45923	0.00662
45934	0.00721
45945	0.00777
45955	0.00824
45966	0.00867
45976	0.00901
45986	0.00915
45996	0.00885
46006	0.00784
46017	0.00626
46027	0.0051
46038	0.00469
46048	0.00482
46058	0.00523
46068	0.00576
46080	0.00642
46090	0.00697
46101	0.00749
46111	0.00791
46122	0.00819
46132	0.00822
46143	0.0078
46154	0.00694
46164	0.00597
46175	0.00532
46185	0.00511
46195	0.00526
46206	0.00562
46217	0.00616
46228	0.00673
46239	0.00728
46249	0.00781
46260	0.00831
46271	0.00875
46281	0.00908
46292	0.00911
46303	0.00853
46313	0.00726
46323	0.00577
46334	0.00489
46344	0.00468
46355	0.00493
46365	0.0054
46375	0.00596
46385	0.00653
46397	0.00716
46407	0.00766
46418	0.00805
46429	0.00824
46441	0.00807
46452	0.0074
46462	0.00644
46473	0.00557
46483	0.00516
46493	0.00516
46504	0.00544
46515	0.00592
46527	0.00655
46539	0.00717
46549	0.00768
46560	0.00818
46570	0.00862
46580	0.00898
46590	0.00915
46601	0.00888
46611	0.0079
46621	0.00643
46632	0.00518
46643	0.0047
46653	0.00478
46664	0.0052
46675	0.00582
46687	0.0065
46699	0.00714
46710	0.00764
46721	0.00804
46732	0.00824
46743	0.00809
46754	0.00743
46765	0.00646
46775	0.00558
46786	0.00517
46796	0.00515
46806	0.00543
46817	0.0059
46830	0.00652
46840	0.00705
46851	0.00761
46862	0.00812
46872	0.00858
46882	0.00895
46892	0.00915
46903	0.00896
46913	0.00804
46923	0.00658
46933	0.00533
46944	0.00473
46955	0.00475
46965	0.00513
46976	0.0057
46987	0.00631
46997	0.00689
47008	0.00744
47019	0.00788
47029	0.00817
47039	0.00823
47051	0.00787
47062	0.00701
47072	0.00602
47083	0.00535
47093	0.00512
47103	0.00524
47113	0.00558
47124	0.00608
47135	0.00663
47146	0.00722
47157	0.00777
47167	0.00824
47177	0.00867
47187	0.00901
47197	0.00915
47208	0.00884
47218	0.00783
47228	0.00625
47239	0.0051
47250	0.00469
47260	0.00482
47270	0.00523
47280	0.00577
47292	0.00643
47302	0.00698
47312	0.0075
47323	0.00791
47333	0.00819
47343	0.00822
47355	0.00779
47366	0.00693
47376	0.00596
47386	0.00532
47396	0.00511
47407	0.00526
47417	0.00563
47429	0.00617
47440	0.00674
47450	0.00729
47461	0.00781
47471	0.00831
47482	0.00875
47493	0.00908
47504	0.00911
47515	0.00852
47525	0.00712
47536	0.00568
47546	0.00486
47556	0.00469
47566	0.00494
47576	0.00541
47586	0.00597
47597	0.00655
47608	0.00717
47619	0.00766
47630	0.00805
47641	0.00824
47651	0.00813
47662	0.0075
47673	0.00653
47683	0.00562
47694	0.00518
47704	0.00514
47714	0.0054
47725	0.00584
47736	0.00642
47747	0.00697
47757	0.0075
47768	0.008
47778	0.00845
47788	0.00886
47799	0.00913
47809	0.00903
47820	0.00823
47831	0.00678
47841	0.00545
47851	0.00478
47861	0.00471
47872	0.00505
47883	0.00563
47893	0.00621
47904	0.0068
47914	0.00732
47925	0.0078
47936	0.00813
47947	0.00824
47958	0.00793
47968	0.0072
47979	0.00617
47990	0.00542
48000	0.00513
48011	0.00522
48022	0.0056
48033	0.00612
48044	0.00668
48055	0.00725
48066	0.00779
48077	0.00829
48088	0.00874
48098	0.00907
48109	0.00912
48120	0.00856
48130	0.0073
48140	0.00581
48151	0.00491
48161	0.00468
48171	0.00492
48183	0.00545
48193	0.00604
48204	0.00663
48215	0.00722
48225	0.00769
48236	0.00807
48247	0.00824
48257	0.0081
48268	0.00744
48279	0.00647
48290	0.00559
48300	0.00517
48310	0.00515
48321	0.00542
48331	0.00588
48344	0.0065
48354	0.00703
48365	0.0076
48376	0.00812
48386	0.00858
48396	0.00894
48406	0.00915
48417	0.00896
48427	0.00806
48437	0.00659
48448	0.00534
48458	0.00475
48468	0.00473
48478	0.00508
48488	0.00559
48501	0.00629
48511	0.00687
48522	0.00743
48533	0.00787
48543	0.00817
48555	0.00822
48566	0.00779
48577	0.00692
48588	0.00595
48598	0.00532
48608	0.00511
48618	0.00526
48629	0.00563
48640	0.00618
48651	0.00675
48662	0.0073
48672	0.00782
48683	0.00832
48694	0.00876
48704	0.00908
48715	0.00911
48726	0.00851
48737	0.00711
48747	0.00567
48757	0.00485
48768	0.00469
48778	0.00494
48788	0.00542
48798	0.00598
48808	0.00656
48820	0.00717
48831	0.00767
48841	0.00805
48852	0.00824
48862	0.00812
48873	0.00749
48884	0.00652
48895	0.00562
48905	0.00518
48916	0.00515
48926	0.0054
48936	0.00584
48948	0.00643
48958	0.00698
48969	0.0075
48979	0.00801
48989	0.00846
48999	0.00886
49010	0.00913
49021	0.00903
49032	0.00822
49042	0.00677
49052	0.00544
49062	0.00478
49073	0.00471
49083	0.00505
49095	0.00564
49105	0.00622
49116	0.00681
49126	0.00733
49137	0.00781
49148	0.00813
49159	0.00824
49170	0.00792
49180	0.00719
49191	0.00616
49201	0.00542
49211	0.00513
49222	0.00522
49234	0.0056
49245	0.00613
49256	0.00669
49267	0.00726
49277	0.00779
49288	0.0083
49299	0.00874
49310	0.00907
49321	0.00912
49331	0.00856
49341	0.00729
49352	0.0058
49362	0.0049
49372	0.00468
49383	0.00492
49394	0.00546
49405	0.00605
49415	0.00664
49427	0.00722
49437	0.0077
49448	0.00807
49459	0.00824
49469	0.00809
49480	0.00744
49490	0.00647
49501	0.00559
49511	0.00517
49522	0.00515
49532	0.00543
49543	0.00589
49555	0.00651
49565	0.00704
49577	0.0076
49587	0.00812
49598	0.00858
49608	0.00895
49618	0.00915
49628	0.00896
49639	0.00805
49649	0.00658
49659	0.00533
49670	0.00473
49680	0.00475
49691	0.00513
49701	0.00569
49712	0.0063
49723	0.00688
49734	0.00744
49745	0.00788
49755	0.00817
49765	0.00823
49776	0.00788
49787	0.00702
49798	0.00603
49808	0.00535
49819	0.00512
49829	0.00523
49839	0.00558
49850	0.00607
49860	0.00662
49872	0.00721
49883	0.00777
49893	0.00824
49903	0.00867
49913	0.00901
49923	0.00915
49933	0.00885
49943	0.00784
49954	0.00626
49965	0.0051
49975	0.00469
49986	0.00482
49996	0.00523
50006	0.00576
50017	0.00642
50027	0.00698
50038	0.00749
50048	0.00791
50059	0.00819
50069	0.00822
50081	0.0078
50091	0.00693
50102	0.00597
50112	0.00532
50122	0.00511
50132	0.00526
50143	0.00562
50154	0.00617
50165	0.00673
50176	0.00728
50186	0.00781
50197	0.00831
50208	0.00875
50219	0.00908
50229	0.00911
50240	0.00853
50250	0.00726
50261	0.00577
50271	0.00489
50281	0.00468
50292	0.00493
50302	0.00541
50312	0.00596
50322	0.00654
50334	0.00716
50345	0.00766
50356	0.00805
50366	0.00824
50378	0.00807
50389	0.0074
50399	0.00644
50410	0.00557
50420	0.00516
50431	0.00516
50441	0.00544
50452	0.00592
50465	0.00655
50477	0.00717
50487	0.00768
50497	0.00818
50507	0.00862
50517	0.00898
50528	0.00915
50538	0.00888
50549	0.00789
50559	0.00643
50569	0.00518
50580	0.0047
50590	0.00478
50601	0.0052
50612	0.00582
50624	0.0065
50636	0.00714
50647	0.00765
50658	0.00804
50669	0.00824
50680	0.00809
50691	0.00743
50702	0.00646
50713	0.00558
50723	0.00517
50733	0.00516
50744	0.00543
50755	0.0059
50767	0.00652
50777	0.00705
50788	0.00761
50799	0.00812
50809	0.00858
50819	0.00895
50829	0.00915
50840	0.00896
50850	0.00804
50861	0.00657
50871	0.00532
50881	0.00473
50892	0.00476
50902	0.00513
50913	0.0057
50924	0.00631
50934	0.00689
50946	0.00745
50956	0.00788
50967	0.00817
50977	0.00823
50988	0.00787
50999	0.00701
51010	0.00602
51020	0.00535
51030	0.00512
51040	0.00524
51050	0.00558
51061	0.00608
51072	0.00663
51083	0.00722
51094	0.00777
51104	0.00824
51114	0.00867
51124	0.00901
51135	0.00915
51145	0.00884
51155	0.00783
51166	0.00625
51176	0.0051
51187	0.00469
51197	0.00482
51207	0.00523
51217	0.00577
51229	0.00643
51239	0.00698
51250	0.0075
51260	0.00791
51270	0.00819
51281	0.00822
51292	0.00779
51303	0.00693
51313	0.00596
51324	0.00532
51334	0.00511
51344	0.00526
51354	0.00563
51366	0.00618
51377	0.00674
51387	0.00729
51398	0.00781
51409	0.00831
51419	0.00875
51430	0.00908
51441	0.00911
51452	0.00852
51463	0.00712
51473	0.00567
51483	0.00485
51493	0.00469
51503	0.00494
51514	0.00541
51524	0.00597
51534	0.00655
51546	0.00717
51556	0.00766
51567	0.00805
51578	0.00824
51588	0.00813
51599	0.0075
51610	0.00653
51621	0.00562
51631	0.00518
51641	0.00514
51651	0.0054
51662	0.00584
51674	0.00642
51684	0.00697
51694	0.0075
51705	0.008
51715	0.00846
51725	0.00886
51736	0.00913
51747	0.00903
51757	0.00823
51768	0.00678
51778	0.00545
51788	0.00478
51798	0.00471
51809	0.00505
51820	0.00563
51831	0.00621
51841	0.0068
51852	0.00732
51863	0.0078
51873	0.00813
51884	0.00824
51895	0.00793
51906	0.0072
51917	0.00617
51927	0.00542
51937	0.00513
51948	0.00522
51959	0.0056
51971	0.00612
51981	0.00668
51992	0.00725
52003	0.00779
52014	0.0083
52025	0.00874
52035	0.00907
52046	0.00912
52057	0.00856
52067	0.0073
52078	0.00581
52088	0.0049
52098	0.00468
52109	0.00492
52120	0.00545
52131	0.00604
52141	0.00663
52152	0.00722
52163	0.00769
52174	0.00807
52184	0.00824
52194	0.0081
52206	0.00744
52216	0.00647
52227	0.00559
52237	0.00517
52248	0.00515
52258	0.00542
52269	0.00589
52281	0.0065
52291	0.00703
52302	0.0076
52313	0.00812
52323	0.00858
52334	0.00895
52344	0.00915
52354	0.00896
52365	0.00806
52375	0.00659
52385	0.00534
52395	0.00475
52405	0.00473
52415	0.00508
52425	0.00559
52438	0.00629
52448	0.00687
52460	0.00743
52470	0.00787
52481	0.00817
52492	0.00822
52504	0.00779
52514	0.00692
52525	0.00595
52535	0.00532
52545	0.00511
52556	0.00526
52566	0.00563
52578	0.00619
52589	0.00675
52599	0.0073
52610	0.00782
52620	0.00832
52631	0.00876
52642	0.00908
52653	0.00911
52663	0.00851
52674	0.00711
52684	0.00567
52695	0.00485
52705	0.00469
52715	0.00494
52725	0.00542
52735	0.00598
52745	0.00656
52757	0.00718
52768	0.00767
52779	0.00805
52789	0.00824
52799	0.00812
52811	0.00749
52821	0.00652
52832	0.00562
52842	0.00518
52853	0.00515
52863	0.0054
52873	0.00584
52885	0.00643
52896	0.00698
52906	0.0075
52916	0.00801
52926	0.00846
52937	0.00886
52947	0.00913
52958	0.00903
52969	0.00822
52979	0.00677
52989	0.00544
52999	0.00478
53010	0.00471
53021	0.00506
53032	0.00564
53042	0.00622
53053	0.00681
53063	0.00733
53074	0.00781
53085	0.00813
53096	0.00824
53107	0.00792
53117	0.00719
53128	0.00616
53139	0.00542
53149	0.00513
53160	0.00522
53171	0.0056
53182	0.00613
53193	0.00669
53204	0.00726
53215	0.00779
53226	0.0083
53236	0.00874
53247	0.00907
53258	0.00912
53269	0.00855
53279	0.00729
53289	0.0058
53299	0.0049
53309	0.00468
53320	0.00492
53332	0.00546
53342	0.00605
53353	0.00664
53364	0.00722
53374	0.0077
